type,basisofrecord,year,highergeography,continent,islandgroup,island,country,decimallatitude,decimallongitude,geodeticdatum,genus,specificepithet,infraspecificepithet,col
PhysicalObject,FossilSpecimen,1958,Dominican Republic: Azua Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.43969917,-70.62280273,WGS84,Anolis,distichus,ravitergum,#7a5282
PhysicalObject,PreservedSpecimen,1969,"Dominican Republic, Distrito Nacional",North America,,,Hispanola,18.441,-69.567,NAD27,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1984,"Dominican Republic, La Romana",,,,Hispanola,18.4425,-69.0964,NAD27,Anolis,distichus,properus,#7a5282
PhysicalObject,FossilSpecimen,1958,Dominican Republic: San Crist??bal Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.445,-70.19316,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1969,"Dominican Republic, San Pedro de Macoris",North America,,,Hispanola,18.445,-69.376,not recorded,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,2011,Dominican Republic: La Altagracia Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.44712,-68.70064,WGS84,Anolis,distichus,,#7a5282
PhysicalObject,PreservedSpecimen,1984,"Dominican Republic, Azua",,,,Hispanola,18.4475,-70.7219,NAD27,Anolis,distichus,ravitergum,#7a5282
PhysicalObject,FossilSpecimen,1975,Dominican Republic: La Romana Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.44809914,-68.97810364,WGS84,Anolis,distichus,properus,#7a5282
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, La Romana",North America,,,Hispanola,18.449,69.0960007,not recorded,Anolis,distichus,properus,#7a5282
PhysicalObject,FossilSpecimen,1958,Dominican Republic: San Crist??bal Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.45,-70.1,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1972,NORTH AMERICA | DOMINICAN REPUBLIC | DISTRITO NACIONAL |  |  |  |  |,North America,Greater Antilles,Hispaniola,Hispanola,18.45,-69.6,NAD27,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1971,"Dominican Republic, San Pedro de Macoris",North America,,,Hispanola,18.45,-69.25734,NAD27,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,1974,Dominican Republic: Distrito Nacional Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.4531002,-69.6160965,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1919,Caribbean; Dominican Republic; San Pedro de Macoris Prov.; Hispaniola Id.,Caribbean,,Hispaniola Id.,Hispanola,18.455,-69.31417,NAD27,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,1974,Dominican Republic: Distrito Nacional Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.4557991,-69.7161026,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1977,| Dominican Republic | Barahona | - |  |  |  |,North America,Greater Antilles,Hispaniola,Hispanola,18.45944,-71.0825,NAD27,Anolis,distichus,,#7a5282
PhysicalObject,FossilSpecimen,1958,Dominican Republic: San Crist??bal Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.46170044,-70.11530304,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,1958,Dominican Republic: San Crist??bal Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.46417,-70.21325,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, Azua",North America,,,Hispanola,18.46599,-70.76075,NAD27,Anolis,distichus,ravitergum,#7a5282
PhysicalObject,PreservedSpecimen,1971,"Dominican Republic, Azua",North America,,,Hispanola,18.466667,-70.900002,NAD27,Anolis,distichus,,#7a5282
PhysicalObject,PreservedSpecimen,1976,"Haiti, Grand'Anse",North America,,,Hispanola,18.46723,-73.35,WGS84,Anolis,distichus,aurifer,#7a5282
PhysicalObject,FossilSpecimen,1968,Dominican Republic: Azua Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.46920013,-70.89330292,WGS84,Anolis,distichus,ravitergum,#7a5282
PhysicalObject,PreservedSpecimen,1930,"Haiti, Grand'Anse",,,,Hispanola,18.48,-73.6392,NAD27,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,PreservedSpecimen,1963,NORTH AMERICA | DOMINICAN REPUBLIC | AZUA |  |  |  |  |,North America,Greater Antilles,Hispaniola,Hispanola,18.48,-70.77,NAD27,Anolis,distichus,ravitergum,#7a5282
PhysicalObject,FossilSpecimen,1958,Dominican Republic: San Crist??bal Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.4803009,-70.1631012,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1974,"Dominican Republic, Distrito Nacional",,,,Hispanola,18.4833,-69.85,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,1700,Dominican Republic: Santo Domingo Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.48390007,-69.9332962,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1968,"Dominican Republic, San Cristobal",North America,,,Hispanola,18.48833,-70.24016,NAD27,Anolis,distichus,ignigularus,#7a5282
PhysicalObject,FossilSpecimen,1958,Dominican Republic: San Crist??bal Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.48972,-70.24003,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1966,"Haiti, Ouest",North America,,,Hispanola,18.49137,-72.28333,WGS84,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,PreservedSpecimen,1971,"Haiti, Grand'Anse",North America,,,Hispanola,18.4986,-74.1,WGS84,Anolis,distichus,suppar,#7a5282
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, San Pedro de Macoris",North America,,,Hispanola,18.50421,-69.3,NAD27,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1966,"Haiti, Grand'Anse",North America,,,Hispanola,18.51371,-74.42333,NAD27,Anolis,distichus,suppar,#7a5282
PhysicalObject,FossilSpecimen,2009,Haiti: Grand Anse Department: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.51521,-73.9775,WGS84,Anolis,distichus,aurifer,#7a5282
PhysicalObject,PreservedSpecimen,1966,"Haiti, Ouest",North America,,,Hispanola,18.51667,-72.31174,WGS84,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,FossilSpecimen,2011,Dominican Republic: La Altagracia Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.52589,-68.72098,WGS84,Anolis,distichus,,#7a5282
PhysicalObject,FossilSpecimen,1961,Haiti: Ouest Department: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.52969933,-72.28690338,WGS84,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,FossilSpecimen,1980,Dominican Republic: Distrito Nacional Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.53190041,-70.01110077,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1966,"Haiti, Grand'Anse",North America,,,Hispanola,18.53209,74.1624832,WGS84,Anolis,distichus,suppar,#7a5282
PhysicalObject,PreservedSpecimen,1912,Caribbean; Haiti; Ouest Dept.; Hispaniola Id.,Caribbean,,Hispaniola Id.,Hispanola,18.53333333,-72.4,NAD27,Anolis,distichus,,#7a5282
PhysicalObject,FossilSpecimen,1970,Haiti: Grand Anse Department: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.53444,-73.99528,WGS84,Anolis,distichus,aurifer,#7a5282
PhysicalObject,FossilSpecimen,1980,Dominican Republic: Distrito Nacional Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.54389954,-70.03749847,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1966,"Haiti, Ouest",North America,,,Hispanola,18.549999,-72.433334,WGS84,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,FossilSpecimen,1970,Haiti: Grand Anse Department: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.56310081,-74.00579834,WGS84,Anolis,distichus,aurifer,#7a5282
PhysicalObject,FossilSpecimen,1969,Haiti: Ouest Department: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.56310081,-72.18170166,WGS84,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,FossilSpecimen,1958,Dominican Republic: La Altagracia Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.56667,-68.8,WGS84,Anolis,distichus,properus,#7a5282
PhysicalObject,PreservedSpecimen,1972,"Dominican Republic, Azua",North America,,,Hispanola,18.56947,-70.7602778,NAD27,Anolis,distichus,ravitergum,#7a5282
PhysicalObject,PreservedSpecimen,1974,NORTH AMERICA | DOMINICAN REPUBLIC | DISTRITO NACIONAL |  |  |  |  |,North America,Greater Antilles,Hispaniola,Hispanola,18.58,-69.98,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,2011,Dominican Republic: La Altagracia Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.5866,-68.71959,WGS84,Anolis,distichus,,#7a5282
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, La Altagracia",North America,,,Hispanola,18.58759,-68.7,NAD27,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,1970,Haiti: Grand Anse Department: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.59166667,-74.175,WGS84,Anolis,distichus,suppar,#7a5282
PhysicalObject,PreservedSpecimen,1966,"Haiti, Ile Grande Cayemite",,,,Hispanola,18.6031,-73.7978,WGS84,Anolis,distichus,patruelis,#7a5282
PhysicalObject,PreservedSpecimen,1930,Haiti,,,,Hispanola,18.6069,-73.8097,NAD27,Anolis,distichus,patruelis,#7a5282
PhysicalObject,PreservedSpecimen,1971,"Dominican Republic, Peravia",North America,,,Hispanola,18.616667,-70.449997,NAD27,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, La Altagracia",North America,,,Hispanola,18.61667,-68.76254,NAD27,Anolis,distichus,ignigularus,#7a5282
PhysicalObject,FossilSpecimen,2009,Haiti: Grand Anse Department: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.62363,-74.11085,WGS84,Anolis,distichus,suppar,#7a5282
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, La Altagracia",North America,,,Hispanola,18.62695,-68.68921,NAD27,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1968,"Dominican Republic, La Altagracia",North America,,,Hispanola,18.63189,-68.365,NAD27,Anolis,distichus,properus,#7a5282
PhysicalObject,FossilSpecimen,1962,Haiti: Grand Anse Department: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.63333,-74.16666,WGS84,Anolis,distichus,suppar,#7a5282
PhysicalObject,FossilSpecimen,1970,Haiti: Ouest Department: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.63750076,-72.26719666,WGS84,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,PreservedSpecimen,1966,"Haiti, Grand'Anse",,,,Hispanola,18.6439,-74.1533,NAD27,Anolis,distichus,suppar,#7a5282
PhysicalObject,PreservedSpecimen,1969,"Dominican Republic, Peravia",North America,,,Hispanola,18.64889,-70.50363,NAD27,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, San Juan",North America,,,Hispanola,18.65,-71.39968,NAD27,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,FossilSpecimen,2008,Dominican Republic: San Jos?? de Ocoa Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.6564,-70.58796667,WGS84,Anolis,distichus,,#7a5282
PhysicalObject,FossilSpecimen,1958,Dominican Republic: La Altagracia Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.66749954,-68.9068985,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,2008,Dominican Republic: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.66963,-70.93838,WGS84,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,FossilSpecimen,2008,Dominican Republic: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.66966,-68.40154,WGS84,Anolis,distichus,properus,#7a5282
PhysicalObject,FossilSpecimen,2008,Dominican Republic: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.67177,-68.90327,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, San Juan",North America,,,Hispanola,18.69472,-71.38025,NAD27,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,FossilSpecimen,1974,Dominican Republic: Peravia Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.715,-70.51194,WGS84,Anolis,distichus,,#7a5282
PhysicalObject,FossilSpecimen,1958,Dominican Republic: Hato Mayor Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.71689987,-69.25189972,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,1974,Dominican Republic: Peravia Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.7175,-70.51,WGS84,Anolis,distichus,,#7a5282
PhysicalObject,FossilSpecimen,2008,Dominican Republic: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.73454,-68.50866,WGS84,Anolis,distichus,properus,#7a5282
PhysicalObject,FossilSpecimen,2008,Dominican Republic: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.73572,-70.9168,WGS84,Anolis,distichus,,#7a5282
PhysicalObject,FossilSpecimen,2008,Dominican Republic: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.74447,-69.63354,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,2008,Dominican Republic: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.7513,-68.58132,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,2008,Dominican Republic: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.75137,-68.52402,WGS84,Anolis,distichus,properus,#7a5282
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, La Altagracia",North America,,,Hispanola,18.75947,-68.54245,NAD27,Anolis,distichus,properus,#7a5282
PhysicalObject,PreservedSpecimen,1975,"Dominican Republic, El Seibo",,,,Hispanola,18.7658,-69.0408,NAD27,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1975,"Dominican Republic, El Seibo",,,,Hispanola,18.7675,-69.0733,NAD27,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,2008,Dominican Republic: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.76952,-68.54379,WGS84,Anolis,distichus,properus,#7a5282
PhysicalObject,FossilSpecimen,2008,Dominican Republic: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.77408,-68.53993,WGS84,Anolis,distichus,properus,#7a5282
PhysicalObject,FossilSpecimen,2008,Dominican Republic: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.79033,-68.55878,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1969,"Dominican Republic, San Juan",North America,,,Hispanola,18.799999,-71.316666,WGS84,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,FossilSpecimen,1980,Dominican Republic: Monse??or Nouel Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.8,-70.31667,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1928,"Dominican Republic, El Seibo",,,,Hispanola,18.8,-69.4167,WGS84,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,PreservedSpecimen,1968,"Dominican Republic, Elias Pina",North America,,,Hispanola,18.8233,-71.70278,NAD27,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,PreservedSpecimen,1984,"Dominican Republic, La Vega",,,,Hispanola,18.8278,-70.6875,NAD27,Anolis,distichus,,#7a5282
PhysicalObject,FossilSpecimen,2008,Dominican Republic: La Vega Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.84305,-70.67756667,WGS84,Anolis,distichus,,#7a5282
PhysicalObject,FossilSpecimen,2008,Dominican Republic: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.87248,-71.66634,WGS84,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,FossilSpecimen,1958,Dominican Republic: Monte Plata Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.89139938,-69.36360168,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,1980,Dominican Republic: El Seibo Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.92219925,-69.11889648,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,1963,Dominican Republic: La Vega Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.95,-70.76667,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, Elias Pina",North America,,,Hispanola,18.959,-71.766,not recorded,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, La Vega",North America,,,Hispanola,18.959,-70.773,NAD27,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, La Altagracia",North America,,,Hispanola,18.966,-68.866,NAD27,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1977,"Haiti, Artibonite",,,,Hispanola,18.9694,-72.7258,NAD27,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,PreservedSpecimen,1976,"Dominican Republic, El Seibo",,,,Hispanola,18.9706,-69.0628,NAD27,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,1958,Dominican Republic: La Vega Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,18.97944,-70.64676,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1970,"Dominican Republic, La Vega",North America,,,Hispanola,18.98,-70.778,NAD27,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,PreservedSpecimen,1968,"Dominican Republic, San Juan",North America,,,Hispanola,18.983334,-71.283333,WGS84,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,FossilSpecimen,1959,Haiti: Artibonite Department: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,19,-72.73333333,WGS84,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,PreservedSpecimen,1928,"Haiti, Artibonite",,,,Hispanola,19,-72.3333,WGS84,Anolis,distichus,dominicensis,#7a5282
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, La Vega",North America,,,Hispanola,19,-70.779,NAD27,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1963,"Dominican Republic, La Vega",North America,,,Hispanola,19,-70.778,NAD27,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,FossilSpecimen,1976,Dominican Republic: Monse??or Nouel Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,19.02169991,-70.44779968,WGS84,Anolis,distichus,ignigularis,#7a5282
PhysicalObject,PreservedSpecimen,1983,"Dominican Republic, El Seibo",,,,Hispanola,19.0231,-69.3792,NAD27,Anolis,distichus,,#7a5282
PhysicalObject,FossilSpecimen,1966,Dominican Republic: Monse??or Nouel Province: Greater Antilles: Hispaniola,,Greater Antilles,Hispaniola,Hispanola,19.03359985,-70.48220062,WGS84,Anolis,distichus,,#7a5282
